,agent,task,seed,frame,episode_reward,hour
0,DrQ-v2,reach_duplo,1,0,0.076766056225606,7.560451825459797e-05
1,DrQ-v2,reach_duplo,1,20000,9.57917907461174,0.06500743210315704
2,DrQ-v2,reach_duplo,1,40000,9.360350565195636,0.13786895116170247
3,DrQ-v2,reach_duplo,1,60000,21.115079211386103,0.21152576473024157
4,DrQ-v2,reach_duplo,1,80000,11.203077334746837,0.2937423423263762
5,DrQ-v2,reach_duplo,1,100000,35.779276828763,0.37746562825308905
6,DrQ-v2,reach_duplo,1,120000,60.29988923802669,0.45921371632152136
7,DrQ-v2,reach_duplo,1,140000,18.119169567505477,0.5420180900229348
8,DrQ-v2,reach_duplo,1,160000,11.214076868780207,0.6236373535129759
9,DrQ-v2,reach_duplo,1,180000,25.39973907135552,0.7065852505630917
10,DrQ-v2,reach_duplo,1,200000,33.52536047919563,0.7901350851191414
11,DrQ-v2,reach_duplo,1,220000,29.204176769494143,0.8738472388850318
12,DrQ-v2,reach_duplo,1,240000,49.10311499197296,0.9563767795430289
13,DrQ-v2,reach_duplo,1,260000,65.86369716889088,1.0407307957940632
14,DrQ-v2,reach_duplo,1,280000,48.77210901180784,1.1239703383710649
15,DrQ-v2,reach_duplo,1,300000,101.59904475269371,1.2068685454792447
16,DrQ-v2,reach_duplo,1,320000,110.2223053486308,1.2903157393799887
17,DrQ-v2,reach_duplo,1,340000,148.52894614105458,1.3741602612204022
18,DrQ-v2,reach_duplo,1,360000,115.77905106589948,1.4581162301037047
19,DrQ-v2,reach_duplo,1,380000,133.1464299099748,1.5421061039633222
20,DrQ-v2,reach_duplo,1,400000,147.1316386332361,1.6256321749422284
21,DrQ-v2,reach_duplo,1,420000,159.48948100055645,1.710173967414432
22,DrQ-v2,reach_duplo,1,440000,104.93204144620316,1.7947112803326712
23,DrQ-v2,reach_duplo,1,460000,123.32320329242346,1.879208416276508
24,DrQ-v2,reach_duplo,1,480000,146.21108819254462,1.9628238472673627
25,DrQ-v2,reach_duplo,1,500000,154.87124192259768,2.045714166164398
26,DrQ-v2,reach_duplo,1,520000,183.72937427472567,2.1272342223591276
27,DrQ-v2,reach_duplo,1,540000,151.86404521058603,2.2097947178284327
28,DrQ-v2,reach_duplo,1,560000,162.94320591197052,2.2916173444191617
29,DrQ-v2,reach_duplo,1,580000,179.5050384418938,2.3750143340561123
30,DrQ-v2,reach_duplo,1,600000,188.865623258834,2.4572988294230567
31,DrQ-v2,reach_duplo,1,620000,189.02879089564212,2.54016869770156
32,DrQ-v2,reach_duplo,1,640000,208.03704681685016,2.6223320911327996
33,DrQ-v2,reach_duplo,1,660000,200.35708563467372,2.705507591234313
